"Writter"	"Year"	"AvgAS"	"AvgCS"
"Frank Cottrell Boyce"	2014	59.6942067611166	57.9840089774162
"Frank Cottrell Boyce"	2017	59.6990604403309	57.9907446360959
"Frank Craven"	1940	59.6969994391475	57.9942512619181
"Frank Darabont"	1987	59.6980232721155	57.9964951633254
"Frank Darabont"	1988	59.697364732268	57.9969161760583
"Frank Darabont"	1989	59.6922214435879	57.9925718290119
"Frank Darabont"	1994	59.6975896860987	57.997197309417
"Frank Darabont"	1998	59.7025360795853	58.001961608519
"Frank Darabont"	1999	59.7073409918745	58.0050434295321
"Frank Darabont"	2007	59.7080823644768	58.0070037820423
"Frank Darabont"	2009	59.7102240896359	58.0025210084034
"Frank Darabont"	2014	59.7111048872707	58.0047612379219
"Frank Davis"	1940	59.7117054046486	58.0078409409129
"Frank Davis"	1965	59.7158056838863	58.0137197256055
"Frank De Felitta"	1977	59.7134658454647	58.013437849944
"Frank Deese"	1987	59.7122463261022	58.0123163051085
"Frank Deese"	1988	59.7125664707529	58.0065771060733
"Frank Dux"	1996	59.7092486357912	58.0004197565412
"Frank E. Woods"	2015	59.708869613878	58.0062954672636
"Frank Fenton"	1954	59.7080710588894	58.0068541054693
"Frank Galati"	1988	59.7081118881119	58.0099300699301
"Frank Gill"	1985	59.7123479233674	58.0155223045728
"Frank Gruber"	1946	59.7132671606319	58.0209702222844
"Frank Hannah"	2003	59.7145652781661	58.0236231478893
"Frank Hannah"	2009	59.7106918238994	58.0155136268344
"Frank Harvey"	1960	59.7129681386249	58.0190050307434
"Frank Henenlotter"	2008	59.7095151599832	58.0248707559033
"Frank Houtappels"	2004	59.7115115954177	58.0233305392568
"Frank Hvam"	2012	59.7126693672301	58.0252828607347
"Frank Hvam"	2016	59.7114525139665	58.0255586592179
"Frank John Hughes"	2013	59.7068845133361	58.0227621840525
"Frank L. Mankiewicz"	1955	59.7101368332868	58.0272270315554
"Frank LaLoggia"	1988	59.7114337568058	58.0284796872819
"Frank Launder"	1938	59.715382467895	58.034059184813
"Frank Levering"	1982	59.7088625261689	58.0274947662247
"Frank M. McCormack"	1925	59.7121127546749	58.0320960089311
"Frank Mancuso"	2005	59.7150830193944	58.0379517231757
"Frank Mancuso Jr."	1984	59.7137276785714	58.0333426339286
"Frank McGuinness"	1998	59.7134886316083	58.0344538987306
"Frank Miller"	1990	59.7101813110181	58.0306834030683
"Frank Miller (II)"	1993	59.7038070004184	58.0230093431878
"Frank Miller (II)"	2005	59.7063580591188	58.0256553262688
"Frank Miller (II)"	2008	59.7015195873414	58.0195176355779
"Frank Miller (II)"	2014	59.699330917201	58.0174240312239
"Frank Norwood"	1991	59.7028571428571	58.0217421602787
"Frank Oz"	1984	59.7051282051282	58.0249442586399
"Frank P. Rosenberg"	1950	59.7089313083461	58.0307928103664
"Frank P. Rosenberg"	1978	59.7054889941488	58.0310671496239
"Frank Partos"	1940	59.7060871987742	58.0345452012815
"Frank Partos"	1944	59.7089136490251	58.0395543175487
"Frank Partos"	1948	59.7121570811865	58.0453975769391
"Frank Perry"	1981	59.7138680033417	58.0448343079922
"Frank Pierson"	1965	59.7158568843102	58.050675205346
"Frank Pierson"	1971	59.7149220489978	58.0535913140312
"Frank Pierson"	1975	59.7191370911621	58.0587334725122
"Frank Pierson"	1976	59.7202894517117	58.0549679933203
"Frank Pierson"	1989	59.7171281480451	58.0566300264366
"Frank Powell"	2015	59.7163327768503	58.0596828046745
"Frank R. Pierson"	1967	59.7212407845319	58.0655167617193
"Frank R. Pierson"	1978	59.7219749652295	58.0685674547983
"Frank R. Pierson"	1990	59.7229870671673	58.0724516757057
"Frank R. Pierson"	1995	59.7235817575083	58.0749443826474
"Frank Rehwaldt"	2005	59.7183372723481	58.0696510496316
"Frank Ross"	1943	59.7215735335001	58.0746455379483
"Frank S. Nugent"	1948	59.7274874930517	58.0837965536409
"Frank S. Nugent"	1949	59.7303042934556	58.0889259413645
"Frank S. Nugent"	1952	59.734648513476	58.0933592664629
"Frank S. Nugent"	1955	59.7381580775108	58.0980691762745
"Frank S. Nugent"	1956	59.7420833333333	58.1038888888889
"Frank S. Nugent"	1958	59.7448965421469	58.1081794195251
"Frank S. Nugent"	1963	59.7471535684532	58.1084420994168
"Frank Sebastiano"	1998	59.7478828266	58.1027349715396
"Frank Sebastiano"	2006	59.7476401998889	58.0984175458079
"Frank Seitz"	1980	59.7510062456627	58.1014573213047
"Frank Shaw"	1979	59.7520122120455	58.1007493755204
"Frank Simon"	2013	59.7544054391564	58.1025391980019
"Frank Spotnitz"	1998	59.7561043285239	58.1034961154273
"Frank Spotnitz"	2008	59.752254126786	58.0997364405604
"Frank Tarloff"	1964	59.755894590846	58.1026352288488
"Frank Tashlin"	1946	59.7573152128692	58.1024823186798
"Frank Tashlin"	1948	59.7580421519689	58.1082917359956
"Frank Tashlin"	1955	59.7602939137668	58.1106335782615
"Frank Tashlin"	1957	59.7626836706404	58.115054061547
"Frank Tashlin"	1964	59.7636867636868	58.1153153153153
"Frank Thomas"	1970	59.7651053215078	58.1165465631929
"Frank Thomas"	1973	59.7680476652349	58.1156990439241
"Frank Thomas"	1977	59.7691881407592	58.1191465779994
"Frank Waldman"	1968	59.7730987671423	58.1223161102646
"Frank Waldman"	1975	59.7761772853186	58.1265927977839
"Frank Waldman"	1976	59.7795319207866	58.1300373909431
"Frank Waldman"	1978	59.7809471060648	58.1327887011908
"Frank Waldman"	1982	59.7772393742212	58.1282015782916
"Frank Wead"	1938	59.7785160575858	58.1323366555925
"Frank Wead"	1945	59.7803460207612	58.1366089965398
"Frank Whaley"	1999	59.7820370882923	58.1378355936895
"Frank Whaley"	2001	59.7786079977861	58.1353258613533
"Frank Whaley"	2007	59.7735196458218	58.1283895960155
"Frank Whaley"	2015	59.7743809655554	58.1272651819062
"Frank Woods"	2015	59.7739972337483	58.1330567081604
"Frank Yablans"	1979	59.7756880099571	58.1370488175909
"Frank Yablans"	1981	59.7773783185841	58.1364767699115
"Frankie Tam"	2011	59.7764413106595	58.1350753490944
"Frankie Tam"	2017	59.7749516173625	58.1378213989494
"Franklin Coen"	1965	59.778991015895	58.143607463718
"Franklyn Ajaye"	1992	59.7808181315644	58.1379215035931
"Franny Armstrong"	2009	59.7819538482797	58.1399751278154
"Frantisek Vlácil"	1967	59.7859906051395	58.1445150594087
"Franz Seitz"	1980	59.7893355435834	58.1475341898052
"Frazer Bradshaw"	2011	59.7848066298343	58.1477900552486
"Fred Andrews"	2011	59.7788979422732	58.141278828891
"Fred Breinersdorfer"	2006	59.7827948080641	58.1452637392985
"Fred Carling"	1957	59.7858622117907	58.1497998067099
"Fred Cavayé"	2011	59.7882385422419	58.1543346217559
"Fred Coe"	1966	59.7906142167012	58.1551414768806
"Fred Cullen"	1982	59.7946453215567	58.1581562241237
"Fred Dekker"	1986	59.7941501103753	58.1592163355408
"Fred Dekker"	1987	59.7966616084977	58.1589184715133
"Fred Dekker"	1991	59.795724137931	58.1604137931035
"Fred Dekker"	1993	59.7894083574679	58.152806509447
"Fred F. Finklehoffe"	1942	59.7926089354661	58.1585769442912
"Fred F. Finklehoffe"	1944	59.7963601268441	58.1643457879498
"Fred F. Finklehoffe"	1947	59.7951475048249	58.1701130410808
"Fred Freeman"	1970	59.7975189524466	58.1735354927636
"Fred Freeman"	1976	59.7971334068357	58.1762679162073
"Fred Freeman"	1991	59.794267603693	58.174314455009
"Fred Freiberger"	1953	59.7952604023147	58.1792504822265
"Fred Gipson"	1957	59.797906047665	58.1850117096019
"Fred Gipson"	1963	59.7961432506887	58.1825068870523
"Fred Guiol"	1939	59.7982371574163	58.1871643024377
"Fred Guiol"	1956	59.8019829248141	58.1922335444781
"Fred Lebow"	1995	59.8046261875258	58.1952361283216
"Fred Lucky"	1977	59.8057544052863	58.1986508810573
"Fred M. Caruso"	2009	59.8067446662078	58.2044046799725
"Fred Palsey"	1932	59.8103495733554	58.210156895128
"Fred Parnes"	2007	59.8117517545067	58.214118618412
"Fred Rexer"	1987	59.8116400660429	58.2164281783159
"Fred S. Fox"	1980	59.8085018572018	58.2152978401431
"Fred Saidy"	1968	59.8077028885832	58.2151306740028
"Fred Schepisi"	1988	59.8095172603493	58.2197771970843
"Fred Sersen"	1930	59.8106435643564	58.2255225522552
"Fred Wolf (II)"	1996	59.8120445483294	58.2213666987488
"Fred Wolf (II)"	1998	59.8127577673907	58.2156997525433
"Fred Wolf (II)"	2001	59.8131958762887	58.2092096219931
"Fred Wolf (II)"	2003	59.8112974161627	58.20437053326
"Fred Wolf (II)"	2008	59.8077504466126	58.1966469699052
"Fred Wolf (II)"	2010	59.8080516625447	58.1900247320692
"Fred Wolf (II)"	2013	59.8071163621377	58.182992169254
"Frederic Grendel"	1955	59.8116758241758	58.1880494505494
"Frederic I. Rinaldo"	1948	59.8149979398434	58.1921439362725
"Frederic I. Rinaldo"	1951	59.8155726448778	58.1951386981598
"Frederic Jardin"	2012	59.8172456405327	58.2003295345325
"Frederic Kimball"	1996	59.8198791872597	58.2034596375618
"Frederic Raphael"	1965	59.8214138641043	58.2050789293068
"Frederic Raphael"	1967	59.8270893371758	58.2101001783999
"Frederic Raphael"	1974	59.8221734357849	58.215834248079
"Frederic Raphael"	1999	59.8239813417478	58.2179997256139
"Frederic Tcheng"	2015	59.8262002743484	58.2213991769547
"Frederica Maas"	1926	59.8293786860513	58.2260320943629
"Frederica Maas"	1927	59.8324190894131	58.2317608337905
"Frederick Forsyth"	1974	59.8329905388729	58.2325517619635
"Frederick Hazlitt Brennan"	1989	59.8330134357006	58.2334795722512
"Frederick Hugh Herbert"	1929	59.8313913639479	58.2346812885538
"Frederick Knott"	1954	59.8358004385965	58.2387609649123
"Frederick Loewe"	1958	59.8377415376182	58.2413320542689
"Frederick Marx"	1994	59.842285557687	58.2467799397095
"Frederick Ponzlov"	2003	59.8431291957802	58.2442800383614
"Fredi M. Murer"	2007	59.8458904109589	58.2453424657534
"Fredric LeBow"	1995	59.8485139022052	58.248322147651
"Fredric M. Frank"	1949	59.8482607504793	58.2481511914544
"Fredric M. Frank"	1952	59.8475968779953	58.246200191702
"Fredric M. Frank"	1956	59.8513143483023	58.2510952902519
"Fredrick Raphael"	1999	59.8531143052704	58.2532511978097
"Fredrik Edin"	2010	59.8524500410621	58.2521215439365
"Fredrik Gertten"	2012	59.8553441905023	58.2545504310935
"Fredrik Gertten"	2015	59.8542692939245	58.2543787629995
"Fredrik Wikström"	2012	59.8546996853195	58.2580380352989
"Freedom Jones"	2009	59.853488372093	58.2533515731874
"Fritz Gordon"	1988	59.8510463684858	58.2505813158255
"Fritz Gordon"	1989	59.8469638949672	58.2445295404814
"Fritz Lang"	1922	59.8508136195816	58.2492821003692
"Fritz Lang"	1924	59.8546622914958	58.253486464315
"Fritz Lang"	1927	59.8590567327409	58.2590567327409
"Fritz Lang"	1929	59.8607162383816	58.2607982504101
"Fritz Lang"	1931	59.8655186551865	58.2665026650266
"Fritz Lang"	1936	59.8694998633506	58.2722055206341
"Fuji Yahiro"	1954	59.8742997677278	58.2779068178713
"Fulvio Morsella"	1965	59.8789617486339	58.2827868852459
"Fung Chih Chiang"	2008	59.8780221281246	58.2816555115421
"Fung Chih Chiang"	2014	59.8792679595739	58.2865337339525
"Furio Scarpelli"	1964	59.8821521234467	58.2916837361737
"G. Cabrera Infante"	2005	59.8827143637357	58.2871381758602
"G. Moonblood"	1982	59.8861433447099	58.2911945392491
"G. Schock"	1964	59.8903903903904	58.2966147966148
"Géla Babluani"	2005	59.893817387744	58.3001228333561
"Géla Babluani"	2011	59.8902838427948	58.2932587336245
"Gérald Hustache-Mathieu"	2012	59.8912539227725	58.2966298267158
"Gérard Brach"	1965	59.8948158253752	58.3023192360164
"Gérard Brach"	1967	59.8970126858546	58.3035056608921
"Gérard Brach"	1976	59.9007092198582	58.3078286961266
"Gérard Brach"	1979	59.9031774171553	58.3111959634529
"Gérard Brach"	1981	59.9052358876466	58.314562312517
"Gérard Brach"	1986	59.908657123381	58.3167007498296
"Gérard Brach"	1988	59.9090785169029	58.3193838604144
"Gérard Brach"	1989	59.9119531143519	58.3239743764481
"Gérard Brach"	1992	59.9174274424308	58.3206158877231
"Gérard Brach"	2004	59.9159400544959	58.3156675749319
"Gérard Corbiau"	1994	59.9189483721564	58.3164419016483
"Gérard Oury"	1996	59.9205938436393	58.3161263960774
"Göran Hugo Olsson"	2011	59.9241454446412	58.3205774206727
"Göran Olsson"	2011	59.9276960784314	58.3250272331155
"Gaël Morel"	2007	59.9266167460858	58.3283866575902
"Gaëlle Macé"	2010	59.9249931935747	58.3297032398584
"Gaëlle Macé"	2013	59.9241867428883	58.3330611133796
"Gabe Ibáñez"	2014	59.9201143168209	58.3292052259118
"Gabe Klinger"	2017	59.9183562389441	58.3280718465097
"Gabe Polsky"	2015	59.921768707483	58.3330612244898
"Gabe Sachs"	2011	59.9219153856618	58.3313834852401
"Gabriel Axel"	1987	59.9261425462459	58.3365070729053
"Gabriel Bologna"	2010	59.9204406364749	58.3315653474772
"Gabriel Casseus"	2010	59.9207234158281	58.3275768289366
"Gabriel Dowrick"	2015	59.9165193745751	58.3230455472468
"Gabriel Friedman"	2000	59.9173463839043	58.3246329526917
"Gabriel Medina"	2008	59.9180372434416	58.322142177518
"Gabriel Ripstein"	2013	59.9195433541723	58.3220983963033
"Gabriela Cowperthwaite"	2013	59.9236309281152	58.327490148118
"Gabriele D'Annunzio"	2014	59.9247282608696	58.333152173913
"Gabriele Muccino"	2006	59.9246026355115	58.3314767015351
"Gabrielle Allan"	2011	59.9224395544689	58.3268133659332
"Gabrielle Demeestere"	2014	59.9171533342388	58.3195708271085
"Gabrielle Garcia"	2015	59.9181151548072	58.3170831070071
"Gabrielle Keng Peralta"	2007	59.9213849287169	58.3209775967413
"Gabrielle Upton"	1959	59.9250610915015	58.3190333966875
"Gaby Chiappe"	2017	59.9267001493145	58.3233337858015
"Gaby Dellal"	2017	59.9245385450597	58.3197611292074
"Gai Chi Yuen"	1994	59.9283484869046	58.3231103270457
"Gail Gilchriest"	2000	59.9293080054274	58.3251017639077
"Gail Gilchriest"	2011	59.9263329263329	58.318952652286
"Gail Morgan Hickman"	1987	59.9234943027672	58.3129408572979
"Gail Parent"	1979	59.921198969212	58.3101858131019
"Gail Parent"	2004	59.9178193653377	58.3040412259289
"Gal Uchovsky"	2005	59.9214915254237	58.3058983050847
"Gal Uchovsky"	2007	59.9247559652928	58.3051789587852
"Gale Anne Hurd"	1984	59.9286973024265	58.3108309610953
"Galley Alexander Molina"	2013	59.9292491190024	58.3037408511792
"Galt Niederhoffer"	2010	59.9239734381352	58.2977368207074
"Gareth Edwards (V)"	2010	59.9230352303523	58.29972899729
"Gareth Evans"	2012	59.9267036986858	58.303346430023
"Gareth Evans"	2013	59.9254944459496	58.3049309130317
"Gareth Evans"	2014	59.9291615874306	58.3078694297711
"Garnett Weston"	1932	59.9287648970748	58.3120260021668
"Garrett Elsden Fort"	1931	59.9352829677769	58.3220958570268
"Garrett Elsden Fort"	1934	59.935968593475	58.327737917964
"Garrett Elsden Fort"	1936	59.9334055224689	58.3260693015701
"Garrett Elsden Fort"	1940	59.935850588713	58.3317092976045
"Garrett Elsden Fort"	1964	59.9315290933694	58.3265223274696
"Garrett Fort"	1931	59.9351914490597	58.3321607360303
"Garrett Fort"	1934	59.9358766233766	58.3377976190476
"Garrett K. Schiff"	2013	59.9330447720817	58.3316650885973
"Garrett Lerner"	2010	59.9304841763592	58.3267514200703
"Garrison Keillor"	2006	59.9303583502366	58.3298174442191
"Garry Goodrow"	1992	59.9255002704164	58.3274743104381
"Garry Marshall"	1999	59.9269974313911	58.3235095308909
"Garry Michael White"	1973	59.9295755609624	58.3267099216004
"Garry Shandling"	2000	59.9252601702933	58.3245033112583
"Garry Williams"	1996	59.9210810810811	58.3181081081081
"Garry Williams"	2017	59.9259559518984	58.3156330225645
"Garson Kanin"	1949	59.9294785193191	58.3212645231019
"Garson Kanin"	1952	59.9305686883696	58.3255436985006
"Garson Kanin"	1954	59.9324689357104	58.3311723392761
"Garson Kanin"	1993	59.9280216070223	58.3268062120189
"Garth Belcon"	1999	59.9258709154739	58.3206859303268
"Garth Jennings"	2016	59.9294006479482	58.324379049676
"Gary B. Kibbe"	1995	59.9311647995681	58.3233904710487
"Gary Capo"	1997	59.9283594171614	58.3173232595791
"Gary Dauberman"	2014	59.9251315256981	58.3133684068528
"Gary Dauberman"	2017	59.9294672960216	58.3185434929198
"Gary David Goldberg"	1989	59.9296116504854	58.3187702265372
"Gary David Goldberg"	2005	59.9282728866118	58.3156262639881
"Gary Eck"	2011	59.9284173631707	58.3139660285791
"Gary Gerani"	1988	59.92667475401	58.3148672327807
"Gary Goddard"	1981	59.9211590296496	58.3084905660377
"Gary Goldman"	1982	59.9245384719041	58.3135695997844
"Gary Goldman"	1989	59.9248181083266	58.3124494745352
"Gary Goldman"	1990	59.9249730603448	58.3103448275862
"Gary Hardwick"	2001	59.9283501683502	58.3109764309764
"Gary Hardwick"	2003	59.9305144088338	58.3090492862914
"Gary Hardwick"	2016	59.928369462771	58.3048337148243
"Gary Hawkins"	2014	59.9294561120086	58.3084275713516
"Gary Jones"	1994	59.92650424014	58.3086552698883
"Gary L. Baim"	1978	59.9277254374159	58.3067294751009
"Gary Lennon"	1995	59.925312878482	58.3056116269681
"Gary Lundgren"	2010	59.9227664155005	58.3053013993541
"Gary Lundgren"	2014	59.9218350598682	58.3084891699179
"Gary M. Devore"	1980	59.9207694377186	58.3096583266075
"Gary M. Devore"	1986	59.9164873587951	58.3054061323292
"Gary M. Devore"	1992	59.9134059432567	58.300524405002
"Gary M. Goodman"	2002	59.9100564667921	58.2940306534014
"Gary Marks"	2011	59.9128915176771	58.2949321145315
"Gary McKendry"	2011	59.9104838709677	58.2904569892473
"Gary Michael Schultz"	2017	59.9115710253998	58.2881333154146
"Gary Murphy"	1988	59.9131953775867	58.2883633431873
"Gary Nadeau"	1996	59.9117291414752	58.2830847776434
"Gary Preisler"	2004	59.9062332079527	58.2752552391188
"Gary Rosen"	1994	59.9073203492277	58.2718603089322
"Gary Ross"	1988	59.9102874026323	58.2770615095353
"Gary Ross"	1992	59.9042696025779	58.2673200859291
"Gary Ross"	1993	59.9057591623037	58.2722513089005
"Gary Ross"	1994	59.9009395973154	58.2673825503356
"Gary Ross"	1998	59.9035028855187	58.2709703395517
"Gary Ross"	2003	59.9056629092861	58.2734836285561
"Gary Ross"	2008	59.9035287803569	58.2731785858044
"Gary Ross"	2012	59.9063590018782	58.2766299973169
"Gary Ross"	2016	59.9067739771965	58.2749832327297
"Gary Rydstrom"	2015	59.9055793991416	58.2694474248927
"Gary Scott Thompson"	1999	59.9035805283626	58.2639131017836
"Gary Scott Thompson"	2001	59.9054706355591	58.2632072941807
"Gary Scott Thompson"	2002	59.902399785494	58.2553961657059
"Gary Scott Thompson"	2003	59.901072386059	58.2524128686327
"Gary Scott Thompson"	2008	59.8988071304115	58.2452754322477
"Gary Sherman"	1987	59.8973465558831	58.2408201554543
"Gary Spinelli"	2017	59.8999062039394	58.2445397293314
"Gary Tarn"	2005	59.9032690246517	58.2467845659164
"Gary Trousdale"	1988	59.9035498995311	58.2448760884126
"Gary Trousdale"	2001	59.9024912938655	58.2436378248058
"Gary Walkow"	2000	59.8994241328512	58.2434712736039
"Gary Webb"	2014	59.9006427423674	58.2459828602035
"Gary Whitta"	2010	59.9011915919132	58.2444771723122
"Gary Whitta"	2013	59.8979919678715	58.2381526104418
"Gary Winick"	2002	59.8974702181769	58.240797751305
"Gary Young"	2010	59.8993576017131	58.2415685224839
"Gaspar Noé"	2002	59.9020473705339	58.2414023819082
"Gaspar Noé"	2010	59.9035322451164	58.2431094460797
"Gaspar Noé"	2015	59.900602006689	58.2405351170569
"Gastón Biraben"	2006	59.9034242910647	58.2422418405564
"Gavin Heffernan"	2015	59.899023672596	58.2363247291695
"Gavin Hood"	2006	59.9025140411875	58.2395025407863
"Gavin Hood"	2013	59.903195614387	58.2398716405937
"Gavin Lambert"	1957	59.9044117647059	58.2427807486631
"Gavin Lambert"	1966	59.9033551664216	58.2398075123647
"Gavin O'Connor"	1999	59.9041700080192	58.242983159583
"Gavin O'Connor"	2008	59.9027128157156	58.2398770546572
